original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
19,3,5,3,3,8,7,2,1,2,1,2,12
27,7,9,6,2,5,27,7,9,6,2,5,0
17,4,4,3,1,6,7,2,1,2,1,2,11
20,4,4,3,2,9,8,2,1,2,1,3,18
16,4,4,3,1,5,11,3,3,3,1,2,10
15,4,4,3,1,4,11,3,3,3,1,2,10
16,4,4,3,1,5,11,3,3,3,1,2,10
26,5,7,5,5,9,26,5,7,5,5,9,0
7,2,1,2,1,2,7,2,1,2,1,2,2
11,2,3,3,1,3,10,2,2,3,1,3,12
11,2,3,3,1,3,10,2,2,3,1,3,15
10,2,3,3,1,2,9,2,2,3,1,2,12
11,2,1,4,1,4,10,2,1,4,1,3,9
83,3,4,3,20,73,83,3,4,3,20,73,0
28,6,8,9,2,5,9,3,1,3,1,2,19
32,7,8,8,3,9,32,7,8,8,3,9,0
33,8,9,14,2,2,33,8,9,14,2,2,0
15,3,4,3,2,5,15,3,4,3,2,5,0
11,4,3,3,1,1,11,4,3,3,1,1,0
12,4,3,3,1,2,12,4,3,3,1,2,0
8,4,2,0,1,2,5,2,1,0,1,2,12
24,7,7,3,2,7,13,6,2,3,1,2,17
25,7,7,3,3,8,12,6,2,2,1,2,12
14,2,3,2,2,7,9,2,2,2,1,3,15
15,4,7,2,1,2,15,4,7,2,1,2,0
13,2,3,4,1,4,10,2,1,4,1,3,12
13,4,4,3,1,2,9,2,2,3,1,2,13
15,2,3,2,2,8,7,2,1,2,1,2,9
14,3,6,2,1,3,7,2,1,2,1,2,12
32,6,7,6,5,13,32,6,7,6,5,13,0
14,2,3,2,3,7,7,2,1,2,1,2,11
31,8,13,4,4,6,15,6,2,3,3,4,78
6,2,2,0,1,2,5,2,1,0,1,2,9
22,7,7,6,2,2,22,7,7,6,2,2,0
23,6,7,7,1,3,9,3,1,3,1,2,15
16,5,3,5,2,3,16,5,3,5,2,3,0
15,5,3,5,1,2,15,5,3,5,1,2,0
17,5,4,6,1,2,9,2,1,4,1,2,8
52,4,7,1,15,40,52,4,7,1,15,40,0
16,2,3,1,3,10,8,2,2,1,1,3,14
14,5,2,1,4,6,14,5,2,1,4,6,0
21,6,7,6,1,2,6,2,1,1,1,2,13
11,4,4,1,1,2,6,3,1,0,1,2,12
16,5,4,5,1,2,9,3,1,3,1,2,8
28,7,5,10,4,6,28,7,5,10,4,6,0
11,2,3,3,1,3,10,2,2,3,1,3,14
19,6,7,2,2,4,10,5,1,2,1,2,13
27,7,7,7,4,6,27,7,7,7,4,6,0
26,7,7,7,2,5,26,7,7,7,2,5,0
17,6,7,2,1,2,10,5,1,2,1,2,13
15,4,9,0,1,2,5,2,1,0,1,2,15
23,4,9,0,2,10,7,3,1,0,1,3,21
18,5,4,6,2,3,18,5,4,6,2,3,0
12,4,3,1,2,4,8,2,2,1,1,3,28
11,3,4,1,2,3,7,2,2,1,1,2,23
13,4,1,6,1,2,11,4,1,4,1,2,8
15,4,3,4,2,4,10,3,1,4,1,2,11
19,6,6,6,1,1,19,6,6,6,1,1,0
15,3,5,2,2,5,7,2,1,2,1,2,13
15,4,4,4,2,3,10,3,2,3,1,2,21
10,2,2,3,1,3,8,2,1,3,1,2,8
13,5,5,1,1,2,5,2,1,0,1,2,16
18,4,4,1,3,9,8,3,3,0,1,2,11
25,8,8,6,1,3,12,5,1,4,1,2,16
25,8,8,6,1,3,12,5,1,4,1,2,16
25,4,4,1,5,16,9,4,3,0,1,2,14
9,3,0,5,1,1,9,3,0,5,1,1,0
20,5,4,9,1,2,15,4,3,6,1,2,10
12,3,4,3,1,2,9,3,1,3,1,2,9
13,3,5,3,1,2,7,2,1,2,1,2,8
20,5,4,9,1,2,15,4,3,6,1,2,10
20,5,4,9,1,2,14,4,3,5,1,2,11
28,4,7,7,4,10,12,3,1,6,1,2,15
14,3,5,3,2,3,8,2,2,2,1,2,24
7,2,1,2,1,2,7,2,1,2,1,2,2
29,6,9,6,3,8,9,3,1,3,1,2,15
29,7,7,7,2,8,6,3,1,0,1,2,19
36,7,7,7,3,15,6,3,1,0,1,2,20
92,7,7,7,14,71,8,3,2,0,1,3,23
33,7,7,7,2,12,8,3,3,0,1,2,14
15,3,2,6,3,4,15,3,2,6,3,4,0
17,5,4,6,1,2,5,2,1,0,1,2,13
18,5,4,6,1,3,5,2,1,0,1,2,16
15,3,3,2,2,7,15,3,3,2,2,7,0
10,3,3,2,1,2,5,2,1,0,1,2,9
20,6,8,5,1,1,20,6,8,5,1,1,0
24,6,8,8,1,2,8,3,1,2,1,2,12
21,6,8,5,1,2,21,6,8,5,1,2,0
12,4,3,3,1,2,7,2,1,2,1,2,9
11,3,2,2,3,4,11,3,2,2,3,4,0
17,4,5,4,2,4,7,2,1,2,1,2,9
16,4,5,4,1,3,7,2,1,2,1,2,9
17,6,5,2,3,4,17,6,5,2,3,4,0
11,3,2,3,1,3,10,3,2,3,1,2,7
8,2,2,3,1,1,8,2,2,3,1,1,0
12,3,3,3,1,3,7,2,1,2,1,2,12
8,2,2,2,1,2,7,2,1,2,1,2,6
24,6,4,12,1,2,9,2,1,4,1,2,8
7,2,1,1,1,3,7,2,1,1,1,3,4
127,6,10,5,28,106,127,6,10,5,28,106,0
27,7,9,5,1,6,11,4,1,3,1,3,17
33,7,9,5,4,12,11,4,1,4,1,2,21
29,7,9,5,2,8,11,4,1,4,1,2,19
13,3,3,4,2,3,13,3,3,4,2,3,0
13,2,3,4,1,4,9,2,1,4,1,2,11
16,4,5,5,1,2,16,4,5,5,1,2,0
17,4,5,2,2,6,8,3,1,2,1,2,12
15,4,5,5,1,1,15,4,5,5,1,1,0
11,2,3,2,1,4,7,2,1,2,1,2,8
14,4,5,2,1,3,8,3,1,2,1,2,14
13,4,7,0,1,2,8,3,3,0,1,2,8
21,4,6,7,1,4,12,3,1,5,1,3,17
9,3,3,1,2,2,9,3,3,1,2,2,0
18,6,3,7,1,2,16,5,2,7,1,2,8
8,2,1,2,1,3,8,2,1,2,1,3,4
52,4,8,1,16,39,52,4,8,1,16,39,0
36,8,11,10,3,7,11,4,2,3,1,2,18
22,7,9,1,2,5,22,7,9,1,2,5,0
31,8,11,10,1,2,11,4,2,3,1,2,16
8,3,2,0,1,3,5,2,1,0,1,2,12
12,3,3,4,1,2,9,2,2,3,1,2,12
11,2,3,2,2,4,11,2,3,2,2,4,0
11,2,3,2,2,4,11,2,3,2,2,4,0
32,8,11,10,1,3,15,5,2,6,1,2,25
20,7,8,3,1,2,11,5,1,3,1,2,11
21,3,5,3,3,10,7,2,1,2,1,2,16
11,3,2,3,1,3,7,2,1,2,1,2,9
12,3,2,5,2,2,12,3,2,5,2,2,0
11,4,0,6,1,1,11,4,0,6,1,1,0
10,2,3,2,1,3,7,2,1,2,1,2,8
21,4,4,4,3,9,11,3,3,3,1,2,11
17,4,5,5,1,3,10,2,2,3,1,3,15
12,2,3,2,2,5,7,2,1,2,1,2,9
15,5,4,4,1,2,9,2,1,4,1,2,11
32,4,4,4,7,20,11,3,3,3,1,2,13
23,4,4,4,3,11,11,3,3,3,1,2,11
13,2,2,4,2,5,9,2,1,4,1,2,8
47,6,7,2,7,32,7,3,1,0,1,3,24
24,6,7,2,2,9,9,4,1,1,1,3,23
21,4,6,0,4,11,5,2,1,0,1,2,16
12,4,6,0,1,2,5,2,1,0,1,2,13
22,4,6,0,4,12,5,2,1,0,1,2,17
14,4,6,0,1,4,5,2,1,0,1,2,15
31,6,5,1,4,19,11,5,3,0,1,3,17
24,8,10,4,1,2,12,5,1,4,1,2,13
24,8,10,4,1,2,12,5,1,4,1,2,13
46,6,5,1,7,34,6,3,1,0,1,2,19
49,6,5,1,8,37,11,5,3,0,1,3,19
17,6,5,1,1,5,11,5,3,0,1,3,17
37,7,8,6,8,16,37,7,8,6,8,16,0
18,3,4,7,2,4,18,3,4,7,2,4,0
19,3,4,7,2,5,9,2,1,4,1,2,11
22,4,7,4,2,7,10,3,1,4,1,2,17
12,3,2,5,1,2,9,2,1,4,1,2,8
13,3,2,5,1,3,9,2,1,4,1,2,9
22,4,7,4,3,7,8,2,1,3,1,2,15
17,4,3,6,1,4,10,3,1,4,1,2,13
16,4,3,6,1,3,10,3,1,4,1,2,11
21,4,3,6,3,8,10,3,1,4,1,2,14
8,2,3,1,1,2,7,2,2,1,1,2,15
18,4,5,7,1,2,14,4,1,7,1,2,11
30,4,6,4,3,16,10,3,2,3,1,2,13
26,7,8,9,1,2,17,5,2,8,1,2,12
26,7,5,11,2,3,26,7,5,11,2,3,0
26,4,5,7,4,10,14,4,1,7,1,2,16
21,8,6,5,1,2,6,3,1,0,1,2,15
9,3,3,0,1,3,6,3,1,0,1,2,12
194,6,11,7,48,170,194,6,11,7,48,170,1
27,7,8,9,1,3,18,5,3,8,1,2,12
29,5,7,6,3,11,29,5,7,6,3,11,0
23,5,7,6,1,5,23,5,7,6,1,5,0
19,5,6,5,2,3,19,5,6,5,2,3,0
29,5,6,5,6,13,29,5,6,5,6,13,0
10,2,3,2,1,3,7,2,1,2,1,2,9
9,2,3,2,1,2,7,2,1,2,1,2,8
34,6,9,9,5,10,9,2,2,3,1,2,29
12,5,3,2,1,2,6,3,1,0,1,2,13
12,5,3,2,1,2,6,3,1,0,1,2,14
18,3,6,3,2,6,10,3,2,3,1,2,16
12,3,3,5,1,1,12,3,3,5,1,1,0
13,4,5,0,1,4,7,3,1,0,1,3,15
23,7,7,5,2,4,9,3,1,3,1,2,20
17,4,5,0,2,8,7,3,1,0,1,3,17
26,7,10,5,1,4,5,2,1,0,1,2,15
28,7,10,5,2,6,7,3,2,0,1,2,17
17,4,5,0,2,8,7,3,1,0,1,3,17
13,4,5,0,1,4,7,3,1,0,1,3,15
16,4,2,5,2,5,16,4,2,5,2,5,0
17,5,4,5,2,3,17,5,4,5,2,3,0
19,7,8,2,1,2,8,3,1,2,1,2,15
10,4,3,1,2,2,10,4,3,1,2,2,0
27,4,4,8,4,11,13,3,2,6,1,2,10
21,7,8,2,1,4,8,3,1,2,1,2,15
17,4,6,5,1,2,10,3,1,4,1,2,11
18,4,6,5,1,3,10,3,1,4,1,2,11
19,4,6,5,1,4,10,3,1,4,1,2,11
26,6,6,5,4,9,8,2,2,1,1,3,49
7,2,1,2,1,2,7,2,1,2,1,2,2
28,7,10,3,3,8,11,5,2,2,1,2,16
25,7,10,3,2,5,11,5,2,2,1,2,16
28,7,10,3,3,8,11,5,2,2,1,2,14
31,6,8,10,2,7,31,6,8,10,2,7,0
45,6,8,10,8,21,45,6,8,10,8,21,0
21,5,3,10,1,3,9,2,1,4,1,2,16
22,5,3,10,1,4,17,5,1,9,1,2,11
34,5,3,10,5,16,34,5,3,10,5,16,0
19,6,7,3,1,3,7,3,2,0,1,2,12
60,6,7,3,9,44,8,4,2,0,1,2,16
25,6,8,7,2,4,9,3,1,3,1,2,15
21,6,7,3,1,5,13,5,3,3,1,2,14
30,6,12,3,2,9,7,3,1,0,1,3,23
32,6,12,3,3,11,5,2,1,0,1,2,22
8,3,2,0,1,3,6,3,1,0,1,2,11
10,2,2,3,1,3,10,2,2,3,1,3,0
18,4,6,4,1,4,9,3,1,3,1,2,17
28,4,6,4,5,14,9,3,1,3,1,2,15
9,2,2,3,1,2,9,2,2,3,1,2,0
24,4,6,4,4,10,10,3,2,3,1,2,13
13,2,3,2,2,6,7,2,1,2,1,2,10
42,8,11,8,5,15,42,8,11,8,5,15,0
16,4,6,4,1,2,10,3,2,3,1,2,8
17,4,6,4,1,3,7,2,1,2,1,2,11
13,3,3,4,1,3,8,2,1,2,1,3,11
16,6,4,4,1,2,9,3,1,3,1,2,12
14,3,3,4,1,4,8,2,1,2,1,3,12
8,3,3,0,1,2,7,3,2,0,1,2,7
18,7,9,0,1,2,8,5,1,0,1,2,16
9,3,3,0,1,3,7,3,2,0,1,2,8
19,7,9,0,1,3,8,5,1,0,1,2,17
26,7,11,5,1,3,26,7,11,5,1,3,0
25,6,5,12,1,2,12,3,1,6,1,2,10
25,6,5,12,1,2,12,3,1,6,1,2,14
17,3,4,5,2,5,9,2,1,4,1,2,12
16,3,4,5,1,4,9,2,1,4,1,2,12
14,3,4,5,1,2,9,2,1,4,1,2,9
21,5,8,6,1,2,12,4,1,5,1,2,12
16,6,6,2,1,2,6,3,1,0,1,2,12
17,5,4,6,1,2,9,2,1,4,1,2,8
22,4,9,0,3,9,8,3,3,0,1,2,14
25,4,9,0,4,12,5,2,1,0,1,2,15
67,4,9,0,17,54,5,2,1,0,1,2,20
27,4,9,0,5,14,5,2,1,0,1,2,16
7,2,1,2,1,2,7,2,1,2,1,2,2
24,5,8,8,2,3,24,5,8,8,2,3,0
14,5,4,3,1,2,7,2,1,2,1,2,7
13,3,3,4,2,3,9,2,2,3,1,2,23
9,3,0,4,2,2,9,3,0,4,2,2,0
8,2,1,3,1,2,8,2,1,3,1,2,2
7,2,3,1,1,1,7,2,3,1,1,1,0
9,2,3,1,1,3,9,2,3,1,1,3,0
7,2,2,1,1,2,7,2,2,1,1,2,0
10,2,3,1,2,4,10,2,3,1,2,4,0
7,2,2,1,1,2,7,2,2,1,1,2,0
20,4,3,6,2,7,7,2,1,2,1,2,12
6,2,2,1,1,1,6,2,2,1,1,1,0
19,4,4,5,2,6,19,4,4,5,2,6,0
11,4,3,2,1,2,11,4,3,2,1,2,0
24,5,9,8,1,2,15,4,2,7,1,2,27
23,5,6,7,2,5,23,5,6,7,2,5,0
18,3,6,4,1,5,10,2,1,4,1,3,14
34,7,7,10,5,10,34,7,7,10,5,10,0
9,3,3,2,1,1,9,3,3,2,1,1,0
12,3,3,2,2,4,12,3,3,2,2,4,0
11,3,3,2,1,3,11,3,3,2,1,3,0
21,7,6,6,1,2,7,3,2,0,1,2,14
24,7,6,6,2,5,6,3,1,0,1,2,17
42,5,5,6,10,26,42,5,5,6,10,26,0
14,4,5,3,1,2,9,2,2,3,1,2,14
17,6,7,2,1,2,10,5,1,2,1,2,11
25,6,6,2,3,11,6,3,1,0,1,2,18
9,3,0,4,2,2,9,3,0,4,2,2,0
26,6,6,2,4,12,7,3,2,0,1,2,15
21,6,6,2,2,7,8,3,3,0,1,2,10
19,4,5,8,1,2,13,3,2,6,1,2,8
21,4,5,8,1,4,14,3,3,6,1,2,8
24,4,5,8,2,7,13,3,2,6,1,2,11
20,4,5,8,1,3,14,3,3,6,1,2,8
17,6,6,2,1,3,8,3,3,0,1,2,11
68,7,6,5,18,50,68,7,6,5,18,50,0
46,5,6,1,8,34,46,5,6,1,8,34,0
15,5,4,4,1,2,6,3,1,0,1,2,12
15,4,3,5,1,3,8,2,1,3,1,2,9
15,5,4,4,1,2,6,3,1,0,1,2,13
9,2,2,3,1,2,9,2,2,3,1,2,4
26,7,8,9,1,2,8,2,1,3,1,2,17
20,8,8,0,2,4,8,5,1,0,1,2,17
33,7,8,11,2,7,8,2,1,2,1,3,18
18,4,4,6,1,4,8,2,1,3,1,2,15
16,4,4,6,1,2,8,2,1,3,1,2,12
29,7,8,11,1,3,7,2,1,2,1,2,12
25,5,6,2,4,12,25,5,6,2,4,12,0
44,5,6,2,8,31,44,5,6,2,8,31,0
21,8,7,0,2,6,10,5,3,0,1,2,16
17,8,7,0,1,2,10,5,3,0,1,2,13
20,7,8,2,1,3,7,3,1,1,1,2,14
8,3,1,1,2,3,8,3,1,1,2,3,0
20,4,8,5,1,3,12,3,3,4,1,2,11
29,4,8,5,5,12,12,3,3,4,1,2,16
19,4,8,5,1,2,12,3,3,4,1,2,11
92,6,9,4,19,73,92,6,9,4,19,73,0
13,2,2,5,2,4,13,2,2,5,2,4,0
10,2,2,5,1,1,10,2,2,5,1,1,0
17,4,5,5,1,3,13,3,2,5,1,3,15
17,4,5,5,1,3,13,3,2,5,1,3,14
10,3,4,0,1,3,8,3,3,0,1,2,8
14,4,7,0,1,3,9,4,3,0,1,2,10
22,4,7,0,4,11,9,4,3,0,1,2,14
30,3,4,1,7,22,30,3,4,1,7,22,0
11,3,4,1,1,3,5,2,1,0,1,2,14
365,8,15,3,90,339,365,8,15,3,90,339,0
13,3,3,4,1,3,8,2,1,2,1,3,13
13,3,3,4,1,3,8,2,1,2,1,3,15
24,4,5,2,3,13,7,3,1,0,1,3,19
26,4,5,2,3,15,7,3,1,0,1,3,21
56,6,8,9,8,33,7,2,1,2,1,2,17
16,4,5,2,1,5,7,3,1,0,1,3,18
19,4,5,5,2,5,7,2,1,2,1,2,15
24,4,5,5,3,10,7,2,1,2,1,2,13
9,3,0,5,1,1,9,3,0,5,1,1,0
16,4,5,5,1,2,7,2,1,2,1,2,11
22,4,7,6,2,5,12,3,2,5,1,2,18
14,4,2,6,1,2,14,4,2,6,1,2,0
13,4,2,6,1,1,13,4,2,6,1,1,0
15,4,5,4,1,2,10,4,1,3,1,2,8
29,7,10,6,2,6,10,4,1,3,1,2,20
18,4,4,6,1,4,10,3,1,4,1,2,14
25,7,10,6,1,2,12,5,1,4,1,2,19
17,4,4,6,1,3,10,3,1,4,1,2,12
17,4,4,6,1,3,10,3,1,4,1,2,12
13,2,3,5,1,3,13,2,3,5,1,3,0
28,5,6,2,5,15,10,5,1,2,1,2,16
25,2,3,5,6,15,25,2,3,5,6,15,0
12,2,3,5,1,2,12,2,3,5,1,2,0
16,5,6,2,1,3,10,5,1,2,1,2,11
12,3,2,3,1,4,7,2,1,2,1,2,9
31,4,3,5,4,19,8,2,1,2,1,3,21
12,2,2,3,2,5,12,2,2,3,2,5,0
15,2,2,3,3,8,15,2,2,3,3,8,0
10,5,3,0,1,2,5,2,1,0,1,2,9
17,5,5,5,1,2,9,2,1,4,1,2,9
9,4,3,0,1,2,5,2,1,0,1,2,9
16,3,3,3,2,7,9,3,1,3,1,2,11
29,6,6,11,4,6,29,6,6,11,4,6,0
15,3,3,3,2,6,8,2,1,2,1,3,15
11,2,3,3,1,3,10,2,2,3,1,3,15
12,3,3,3,1,3,9,3,1,3,1,2,9
12,3,3,3,1,3,9,3,1,3,1,2,10
26,5,8,6,3,7,7,2,1,2,1,2,14
13,3,3,3,1,4,9,3,1,3,1,2,9
7,4,1,0,1,2,6,3,1,0,1,2,9
18,6,6,4,1,2,10,4,1,3,1,2,11
25,6,7,2,3,10,25,6,7,2,3,10,0
24,8,10,0,1,6,11,5,3,0,1,3,17
54,8,10,0,8,36,11,5,3,0,1,3,22
24,8,10,0,1,6,12,6,3,0,1,3,17
12,3,1,4,3,4,12,3,1,4,3,4,0
24,8,10,0,1,6,9,5,2,0,1,2,14
13,4,2,5,1,2,13,4,2,5,1,2,0
25,5,6,4,2,10,15,5,3,4,1,3,14
11,2,1,5,2,3,11,2,1,5,2,3,0
12,3,4,3,1,2,7,2,1,2,1,2,8
20,4,7,7,1,2,13,3,2,6,1,2,10
12,3,3,4,1,2,9,2,1,4,1,2,9
13,3,3,4,1,3,9,2,1,4,1,2,10
19,8,9,0,1,2,6,3,1,0,1,2,17
11,4,5,0,1,2,6,3,1,0,1,2,12
18,4,6,6,1,2,18,4,6,6,1,2,0
19,6,6,4,1,3,12,5,1,4,1,2,11
18,6,6,4,1,2,12,5,1,4,1,2,11
17,5,4,4,1,4,14,5,2,4,1,3,13
22,5,4,4,2,9,14,5,2,4,1,3,16
17,6,5,4,1,2,8,4,2,0,1,2,12
8,2,3,1,1,2,7,2,2,1,1,2,9
7,2,2,1,1,2,7,2,2,1,1,2,4
8,2,1,3,1,2,8,2,1,3,1,2,2
35,8,9,5,5,13,11,4,2,3,1,2,92
13,3,4,3,2,3,9,2,2,3,1,2,24
22,6,3,3,6,10,22,6,3,3,6,10,0
15,4,8,0,1,3,9,4,3,0,1,2,10
31,4,3,0,9,24,7,3,2,0,1,2,14
7,3,2,0,1,2,6,3,1,0,1,2,9
9,2,3,1,1,3,9,2,3,1,1,3,0
10,4,3,0,1,3,6,3,1,0,1,2,12
9,2,3,1,1,3,9,2,3,1,1,3,0
9,2,3,1,2,3,9,2,3,1,2,3,0
10,2,3,1,1,4,10,2,3,1,1,4,0
17,7,3,4,2,3,17,7,3,4,2,3,0
31,4,9,5,4,13,11,3,2,4,1,2,21
34,7,9,12,4,6,34,7,9,12,4,6,0
10,3,3,2,1,2,7,2,1,2,1,2,9
25,7,9,4,2,5,5,2,1,0,1,2,19
20,7,8,3,1,2,10,5,1,2,1,2,11
20,7,8,3,1,2,10,5,1,2,1,2,13
10,3,3,2,1,2,7,2,1,2,1,2,9
16,5,8,0,1,3,9,4,3,0,1,2,10
24,7,9,4,1,4,11,5,1,3,1,2,14
33,7,9,4,4,13,13,5,3,3,1,2,13
22,7,9,4,1,2,13,5,3,3,1,2,10
11,3,3,2,1,3,7,2,1,2,1,2,11
20,7,8,3,1,2,10,5,1,2,1,2,13
19,5,8,0,1,6,6,2,1,0,1,3,21
14,3,6,0,1,5,6,2,1,0,1,3,18
16,3,6,0,2,7,6,2,1,0,1,3,19
12,2,3,3,1,4,9,2,1,3,1,3,12
14,6,5,0,1,3,6,3,1,0,1,2,15
19,6,5,0,3,8,7,3,2,0,1,2,12
7,2,1,2,1,2,7,2,1,2,1,2,2
14,6,5,0,1,3,7,3,2,0,1,2,11
23,6,5,0,5,12,6,3,1,0,1,2,13
15,4,4,4,1,3,9,3,1,3,1,2,12
17,4,4,4,2,5,9,3,1,3,1,2,13
10,2,2,3,1,3,8,2,1,3,1,2,8
15,3,5,4,1,3,8,2,1,3,1,2,11
13,3,6,1,1,3,7,3,2,0,1,2,14
82,3,6,1,15,72,82,3,6,1,15,72,0
17,3,6,1,2,7,8,3,3,0,1,2,9
10,3,2,1,3,4,10,3,2,1,3,4,0
24,6,6,3,5,9,24,6,6,3,5,9,0
27,6,6,3,5,12,27,6,6,3,5,12,0
14,4,2,1,2,7,5,2,1,0,1,2,13
10,3,5,0,1,2,5,2,1,0,1,2,10
11,2,3,2,2,4,11,2,3,2,2,4,0
10,3,5,0,1,2,5,2,1,0,1,2,10
10,2,3,2,1,3,10,2,3,2,1,3,2
8,2,3,2,1,1,8,2,3,2,1,1,0
11,3,5,0,1,3,5,2,1,0,1,2,12
11,4,5,0,1,2,8,4,2,0,1,2,7
5,2,1,1,1,1,5,2,1,1,1,1,0
20,5,3,4,3,8,7,2,1,2,1,2,11
14,5,3,4,1,2,10,3,2,3,1,2,8
17,4,6,2,2,5,6,2,1,1,1,2,15
12,3,3,3,2,3,12,3,3,3,2,3,0
22,6,9,5,1,2,9,3,1,3,1,2,18
13,6,5,0,1,2,7,3,2,0,1,2,9
16,6,5,0,2,5,6,3,1,0,1,2,16
9,2,2,3,1,2,9,2,2,3,1,2,0
15,4,5,4,1,2,10,3,2,3,1,2,10
19,5,5,4,2,5,12,5,1,4,1,2,11
17,5,5,4,1,3,12,5,1,4,1,2,11
27,7,10,6,1,4,9,4,1,2,1,2,15
16,4,5,4,1,3,10,3,2,3,1,2,11
29,7,12,8,1,2,13,5,2,4,1,2,22
18,5,6,3,3,4,18,5,6,3,3,4,0
30,7,12,8,1,3,13,5,2,4,1,2,19
17,6,6,3,1,2,9,4,1,2,1,2,12
16,4,4,6,1,2,16,4,4,6,1,2,0
20,4,4,5,3,7,10,3,1,4,1,2,12
23,3,3,4,3,13,9,2,2,3,1,2,15
13,3,3,4,1,3,9,2,2,3,1,2,16
8,3,0,4,1,1,8,3,0,4,1,1,0
11,4,3,0,2,4,6,3,1,0,1,2,12
9,4,3,0,1,2,6,3,1,0,1,2,11
17,4,4,6,1,3,14,4,2,6,1,2,17
6,2,0,3,1,1,6,2,0,3,1,1,0
13,4,6,0,1,3,6,3,1,0,1,2,13
17,4,6,0,3,7,7,3,2,0,1,2,11
26,4,6,0,6,16,7,3,2,0,1,2,18
16,4,4,6,1,2,14,4,2,6,1,2,19
13,3,4,1,2,5,8,2,2,1,1,3,26
18,5,4,5,3,4,18,5,4,5,3,4,0
24,3,6,6,3,9,13,3,2,6,1,2,18
18,5,6,0,3,7,6,3,1,0,1,2,12
17,4,6,4,1,3,7,2,1,2,1,2,11
16,4,6,4,1,2,7,2,1,2,1,2,9
20,3,5,0,3,12,6,2,1,0,1,3,19
12,5,5,0,1,2,6,3,1,0,1,2,12
9,3,3,0,1,3,8,3,3,0,1,2,7
9,3,3,0,1,3,7,3,2,0,1,2,8
20,6,6,3,1,5,20,6,6,3,1,5,0
13,4,6,0,1,3,6,3,1,0,1,2,14
12,4,6,0,1,2,6,3,1,0,1,2,14
17,4,6,0,3,7,6,3,1,0,1,2,13
18,5,9,2,1,2,8,3,3,0,1,2,9
21,5,9,2,1,5,6,3,1,0,1,2,17
56,6,9,3,8,38,12,5,2,3,1,2,17
23,6,9,3,1,5,12,5,2,3,1,2,13
15,4,3,0,3,8,6,3,1,0,1,2,13
9,4,3,0,1,2,6,3,1,0,1,2,12
10,4,3,0,1,3,6,3,1,0,1,2,13
9,4,3,0,1,2,5,2,1,0,1,2,12
11,4,2,3,1,2,11,4,2,3,1,2,0
13,4,3,4,1,2,13,4,3,4,1,2,4
14,4,2,3,2,5,14,4,2,3,2,5,0
29,4,8,7,4,10,29,4,8,7,4,10,0
13,3,3,4,1,3,11,3,2,4,1,2,8
17,5,4,6,1,2,10,3,1,4,1,2,9
12,3,3,4,1,2,11,3,2,4,1,2,7
25,3,3,4,5,15,11,3,2,4,1,2,11
13,7,4,0,1,2,8,4,2,0,1,2,10
29,8,12,6,1,3,10,3,1,4,1,2,24
28,8,12,6,1,2,10,3,1,4,1,2,17
15,4,6,2,1,3,9,3,2,2,1,2,12
18,4,6,2,2,6,9,3,2,2,1,2,15
15,4,6,2,1,3,6,2,1,1,1,2,14
15,4,6,0,1,5,7,3,2,0,1,2,12
17,5,5,4,1,3,7,2,1,2,1,2,14
16,5,5,4,1,2,7,2,1,2,1,2,11
45,4,6,0,7,35,9,3,3,0,1,3,17
24,4,6,0,3,14,6,3,1,0,1,2,17
9,3,4,0,1,2,5,2,1,0,1,2,9
28,4,4,5,5,15,9,3,1,3,1,2,14
16,4,4,5,1,3,10,3,2,3,1,2,11
21,4,4,5,2,8,10,3,2,3,1,2,12
26,5,9,6,2,6,7,2,1,2,1,2,18
40,5,9,6,5,20,7,2,1,2,1,2,14
24,5,9,6,1,4,8,2,1,2,1,3,18
34,5,9,6,3,14,8,2,1,2,1,3,21
53,7,6,6,11,34,53,7,6,6,11,34,0
65,7,6,6,17,46,65,7,6,6,17,46,0
7,2,2,1,1,2,7,2,2,1,1,2,4
8,2,1,3,1,2,8,2,1,3,1,2,2
18,5,7,4,1,2,12,5,1,4,1,2,10
21,6,5,9,1,1,21,6,5,9,1,1,0
18,5,6,4,1,3,11,3,3,3,1,2,10
22,5,6,4,2,7,11,3,3,3,1,2,11
21,5,6,4,2,6,7,2,1,2,1,2,12
22,6,5,9,1,2,22,6,5,9,1,2,0
68,7,12,12,15,37,68,7,12,12,15,37,0
23,3,4,0,4,16,8,3,3,0,1,2,11
19,7,7,3,1,2,5,2,1,0,1,2,12
13,3,5,3,1,2,7,2,1,2,1,2,12
28,3,4,0,5,21,8,3,2,0,1,3,17
21,5,5,8,1,3,8,2,1,3,1,2,12
21,4,6,8,1,3,13,3,2,6,1,2,10
33,3,4,0,5,26,6,3,1,0,1,2,15
25,7,6,10,1,2,8,2,1,3,1,2,16
33,4,4,5,8,20,33,4,4,5,8,20,0
9,3,4,0,1,2,6,3,1,0,1,2,11
25,7,8,8,1,2,25,7,8,8,1,2,0
24,7,8,8,1,1,24,7,8,8,1,1,0
10,2,3,2,1,3,10,2,3,2,1,3,0
11,2,3,2,2,4,11,2,3,2,2,4,0
9,2,2,3,1,2,9,2,2,3,1,2,5
8,2,3,2,1,1,8,2,3,2,1,1,0
